jobrequirements,bias,againstgroup
Company Paid Holidays & Generous Time-off policy,0,0000
Employee Discount Program,0,0000
Career Advancement and Development Opportunities,0,0000
On-site Healthcare Clinic (Winston-Salem and Cleveland offices),0,0000
On-site Fitness Center (Cleveland and Dallas offices),0,0000
Subsidized parking (Cleveland office),0,0000
Manage daily administrative tasks to ensure that the Marketing department runs smoothly.,0,0000
"Copy edit, proofread, and revise communications.",2,0011
Work with manager and various departments to determine collateral budget and manage expenses to that budget.,0,0000
Review all existing ONR collateral sales and marketing material; catalogue and file all materials in a logical and easily accessible manner.,0,0000
"Create and develop, on an ongoing basis, marketing brochures, sales presentations, ONR newsletter and mailers, as requested.",2,0101
Produce time sensitive presentations for sales calls in an expedient and timely manner.,2,0111
"Assist with organizing promotional events, i.e., recruitment and sales tradeshows, as well as all other events.",0,0000
Partner with the ONR Business Development team to complement sales goals with associated sales and marketing tools.,0,0000
Actively participate in weekly Business Development calls.,2,0011
"Offer expert advice to develop innovative advertising, public relations and events.",0,0000
"Provide direction and expertise in social media networking (Facebook, Twitter, LinkedIn).",0,0000
Oversee ONR web page and ensure the marketing efforts to direct traffic back to the ONR site.,0,0000
"Coordinate all collateral material with customers, related to Census Development.",0,0000
"Collaborate with Clinical Services to develop educational training resources, flyers, and company webinars.",0,0000
Assist in the negotiation with media partners to guarantee advantageous contracts.,0,0000
Demonstrate exceptional communication and interpersonal skills.,2,0111
"Gate keep all active Clinical and Business forms; design and update all organizational flow charts, in cooperation with key department heads.",0,0000
Assist with posting Recruitment positions on social media sites.,0,0000
Performing other related duties as required.,0,0000
Must have a minimum of 3 years of comprehensive creative design experience.,0,0000
"Must have professional experience utilizing Illustrator, InDesign, Photoshop and other graphic design programs.",0,0000
"Demonstrated knowledge and experience with WordPress, SEO and Google Analytics required.",0,0000
Demonstrated ability to work on multiple projects at one time; ability to work under pressure and to deadlines.,0,0000
Must have demonstrated attention to detail and accuracy with a working knowledge of marketing techniques.,2,1000
"Must have demonstrated experience with web content management tools, like WordPress",0,0000
Must be organized with the ability to multi-task and possess strong administrative skills.,0,0000
"Should be proficient with MS Office (Word, Excel, Outlook) and have experience working with graphics, communications and marketing software systems.",2,0011
"Conditions may include working closely with others, working alone and working protracted or irregular hours and traveling by airplane/vehicle.",2,0010
utilizing Photoshop in a professional position: 1 year (Preferred),0,0000
utilizing InDesign in a professional position: 1 year (Preferred),0,0000
utilizing Illustrator in a professional position: 1 year (Preferred),0,0000
responsibility responsible for Social Media marketing for a: 1 year (Preferred),0,0000
designing corporate web pages: 1 year (Preferred),0,0000
designing marketing brochures: 1 year (Preferred),0,0000
Bachelor's (Required),0,0000
"Promotional Money (PM). Money that is paid to you, above and beyond your base salary as an additional incentive on certain products.",0,0000
"The ability for you to generate sales, not only for the benefit to the company and your store, but for you and your financial well-being.",0,0000
The drive to achieve and exceed personal sales and productivity goals,0,0000
"Display an awareness of all store communications including: product information, advertising, promotions and other marketing initiatives",2,0011
"Boost product knowledge by learning the features, advantages and benefits. Staying on top of nutritional, wellness trends",0,0000
High school diploma or GED preferred,0,0000
Provide XTEL solution functional expertise and articulate options and benefits for client business processes,0,0000
Lead collaborative workshops with client project teams to gather and formalize customer requirements into a functional blueprint,0,0000
Conduct gap analysis and recommend bridge/closure options,0,0000
Configure XTEL solution to meet client needs in collaboration with technical team,0,0000
Facilitate test script creation and drive systems integration and user acceptance testing,0,0000
Provide feedback between client and product teams,0,0000
Participate in pre-sales activity as needed,0,0000
