jobrequirements,bias,againstgroup
Continually monitor key account needs and communications for new projects.,2,11
Must have the ability to utilize multiple databases and software required to complete tasks.,0,0
"Understanding of customer requirements from formal or informal Requests for Quotes to build ABL material list, counts and customer quotes.",2,1
"Monitors all taxes that apply, ensuring that taxes are current, collected and/or accrued.",2,1
Ability to encourage open communication by listening attentively and actively. Excellent business writing skills.,2,11
Ability to travel 20% depending upon geographic location and business needs.,2,10
Manage logistics related to OSD Managers business trips and other activities,0,0
Drafting and written communication skills in Armenian and English languages,2,11
Take inbound calls related to product and/or installation and provide technical expertise and field service coordination,2,11
Ability and willingness to travel within the United States,2,10
Excellent verbal and written skills in English,2,11
Must be able to travel 100% of the time,2,10
Travel to and cover at other branches if necessary and needed.,2,10
Inbound/Outbound Calls: 1 year (Preferred),2,11
Provide technical leadership for development projects.,0,0
"Effective interaction, oral and written communication skills.",2,11
"Monitor and document industry trends including product, clinical and guideline updates",2,1
"Creates materials for branch usage including signage, video wall, and lobby presentations.",2,101
Ability to cold call new prospects,2,11
"3 months of experience operating power equipment such as lifts, order pickers, and similar equipment.",2,10
Adherence to established group processes and methodologies,0,0
Cloud Foundry and/or equivalent PaaS experience,0,0
Knowledge of business communication conduct,2,11
Conduct inspections of work areas regularly and address items that need attention.,2,1000
Superior oral and written communication and presentation skills,2,111
Ability to work with urgency and deadlines in a fast-paced environment,2,100
"Excellent written, interpersonal and verbal communication skills.",2,111
"Solid experience in opportunity qualification, call control and time management",2,11
Discretionary bonus based on several factors including property performance,0,0
Effective Written and Oral Communications,2,11
"Requires contact with others (face-to-face, by telephone, by electronic mail, or any other form of communication)",2,11
"Draft renewal submissions, proposals, coverage analysis and other presentation documents for assigned client portfolio.",2,101
Coordinate support calls and maintain the support calls database,2,11
"Contribute occasional content to the community, such as JKI blog posts, user group presentations, LAVA & NI Forums posts, etc.",2,101
Meeting daily outbound call quota,2,11
Minimum of two (2) consecutive years of administrative experience in a fast-paced environment (ideally in the tourism/hospitality industry),2,100
"Develop and monitor quality control documents including shop drawings, submittals, and field reports.",2,1
Strong written skills in the Armenian and English languages,2,11
"Ability to operate general office equipment (copiers, printers, computers, cell phone, satellite phone, etc",2,1
Monitor and apply HR recruiting best practices,2,1
Passion for skiing/boarding and mountain travel.,2,10
"B.S. degree with emphasis in Occupational Safety & Health, Engineering, or Physical Sciences preferred",2,10
"Competitive base salary, uncapped commissions, and a deeply ingrained ""pay for performance"" practice.",2,100
