,jobrequirements,bias,againstgroup
458,"Outstanding organizational skills; diligence around client follow-through, meeting deadlines",0,00000
459,Excellent verbal and written communications skills,2,00011
460,"Knowledge of content, print and digital media production practices and tools",2,00011
461,Prior experience in an entrepreneurial environment,0,00000
462,Knowledge of CRM systems,0,00000
463,Generous Base + competitive commission,0,00000
464,"Health, dental, and vision insurance",2,00011
465,Personal days + Volunteer days,0,00000
466,A LinkedIn Learning account,0,00000
467,Professional development assistance,0,00000
468,"Develops and executes Business Plan for the Premium Experiences Program including: pricing, advertising/marketing, expense outline, etc.",2,00011
469,Develop and maintain client relationships in keeping with standards of a Premium Experience.,2,00011
470,Develop and manage operating expense budget and adhere to budget parameters.,2,00011
471,"Participate in events, promotions, client entertainment and other activities as required.",2,00011
472,Responsible for facilitating on-site Premium Experiences program operations and client entertainment at most concerts/events.,2,00011
473,Assist in negotiation with internal and external vendors pertaining to the Premium Experiences Program under the direction of the General Manager.,2,00011
474,Responsible for collection of accounts receivable for Premium Experiences Program.,0,00000
475,"Secure promotional and advertising materials for department including: brochures, website information page, e-cards, etc.",2,00011
476,Punctuality and Attendance,2,00011
477,Attitude and Teamwork,2,00011
478,Job Skills / Productivity,0,00000
479,Communication (Written and Verbal),2,00011
480,Adherence to Company Policies,0,00000
481,Working Relationships,0,00000
482,College degree and 3+ years of experience in a sales role,2,00011
483,Strong commitment to customer service,0,00000
484,Strong commitment to empowering leaders in the organization,0,00000
485,High level of attention to detail,2,01000
486,Independent working style and desire to own and drive business performance improvements,2,00011
487,Ability to clearly communicate and work effectively with all levels and functions of HOBE organization,2,00011
488,Prior experience in Hospitality & or Entertainment Industry,0,00000
489,Competitive compensation and bonus plans,2,00011
490,Professional career development,0,00000
491,"Consistently deliver new partner-driven revenue every quarter, exceeding sales targets",0,00000
492,Represent Spotinst at industry events,0,00000
493,"Map out partner structure and identify key decision-makers, budget owners and the decision-making process",2,00011
494,"Enable business development across new channels, including venture capital portfolios. Manage business development manager to execute this strategy",0,00000
495,Work collaboratively with cross-functional teams to drive revenue growth with new customers,0,00000
496,"Exceed activity, pipeline, and revenue goals on a quarterly basis",2,00011
497,Think creatively about prospecting into net new accounts and constantly contribute to organizations in the startup world,2,00011
498,"Work with your SDRs to identify, work and close a targeted set of net new customers",2,00011
499,"A fearless, hunter sales person who is comfortable working autonomously",0,00000
500,Experience selling to C level executives,0,00000
501,Track record of success selling into SMB or Mid-market companies,0,00000
502,Track record of over-achieving quota (top 10% in your company),0,00000
503,Strong interpersonal and presentation skills,2,00111
504,Outstanding verbal and written communication skills.,2,00011
505,Willingness to travel (15% travel),2,00010
506,Select and merchandise products and lines consistent with company strategy for the maximization of sales and profit.,2,00011
507,Collaborate with vendor partners and negotiate the best possible total costs.,2,00011
508,Establish retail pricing and maintain gross profit levels consistent with company objectives.,2,00011
509,Recommend merchandise for promotions and advertising.,2,00011
510,"Responsibility for sales growth, gross margin, turn rate and GMROI.",2,00011
511,Quarterly review of your merchandise categories and presentation of a summary of your progress plans for the future and objectives for the year.,2,00111
512,"Plan, schedule and execute buys to support advertising program.",2,00011
513,Anticipate merchandise trends and communicate direction or recommendation to team.,2,00011
514,Maintain gross profit objectives of the company.,0,00000
515,Maintain inventory turnover of the company.,0,00000
516,Maintain GMROI with company objectives.,0,00000
517,"Maintain current, competitive lines.",0,00000
518,Approve new vendors and new products for respective areas of responsibility.,2,00011
519,Review and approve rebuys of regular stocked goods.,2,00011
520,"Keep current on market trends, competition, prices, and changes in consumer buying habits.",2,00011
521,Visit Brands and stores on a regular basis and provide feedback.,2,00011
522,"Monitor store replenishment, in-house fill rates, lead times and external vendor fill rates.",2,00011
523,Communicate merchandise news to team and Operations.,2,00011
524,"Communicate effectively and cooperatively with vendor community, peers, subordinates, supervisors, other departments and store employees.",2,00011
525,"Continually improve job knowledge and skills by reading, studying or attending seminars related to the merchandising and marketing fields.",2,00011
