,jobrequirements,bias,againstgroup
445,United States (Required),0,00000
446,"Follow up and close daily inbound leads via email, phone and zoom virtual meetings",2,00011
447,"Collaborate with and leverage teammates to develop targeted lists, call strategies, and messaging to drive opportunities",2,00011
448,"Outbound prospecting to financial advisory firms via email, cold calling, marketing campaigns, etc.",2,00011
449,"Manage, track, and report on all activities and results using Outreach.io",2,00011
450,Hit or Exceed monthly/quarterly quotas for Sales Qualified Leads (SQLs),0,00000
451,Collaborate with Senior Executive Team on developing goals and strategies for business development,2,00011
452,Conduct high level discovery and educational conversations with prospects,2,00011
453,Work with internal team members to ensure successful on-boarding and implementation for new clients,2,00011
454,Collaborate with internal product development teams and provide feedback from the field to help shape future development,2,00011
455,Possible attendance at industry events/conferences,0,00000
456,We provide a large database of workable qualified leads to each of our full-cycle sales representatives,0,00000
457,"2+ years of experience in Sales Development, B2B Sales, (preferably from another SaaS company or the financial sector)",0,00000
458,Record of meeting and exceeding quota (consistent top 20% performer),2,00011
459,"Experience with inside sales, including lead generation and outbound prospecting",2,00011
460,Ability to work in a high-paced environment; team player,0,00000
461,"Passionate about the intersection of marketing automation, business, and technology",2,00011
462,"Exceptional in-person, verbal and written communication skills a must (comfortable presenting alone in front of large groups)",2,00011
463,Ability to work in an entrepreneurial work environment where self-motivated individuals succeed,0,00000
464,"Experience using software that allows for remote work (Zoom, slack, airtable, or other applicable tools)",0,00000
465,Comfortable working in a mostly virtual environment,0,00000
466,Knowledge of Financial Planning/Investment Management Industry a plus but not required,0,00000
467,Sales: 3 years (Required),0,00000
468,Bachelor's (Preferred),2,01000
469,Professional development assistance,0,00000
470,Generates opportunities to meet or exceed assigned targets by driving strategic IT outsourcing services and solutions to new logo/greenfield accounts,2,00011
471,Grows new business by aggressively identifying and closing complex/large customer sales opportunities across an assigned territory,2,00011
472,Leverages industry relationships and other connections to source new pipeline opportunities,2,00011
473,Conducts initial sales assessments and establishes criteria to qualify deals,2,00011
474,Applies consultative selling skills to develop attractive value propositions for complex opportunities,0,00000
475,Builds and maintains positive relationships with C-suite customers and stakeholders,2,00011
476,Represents ITS' portfolio of services by preparing sales and relationship strategies,2,00011
477,"Manages new clients during the sales cycle, ensuring total customer satisfaction",0,00000
478,Collaborates with delivery teams and administrative staff to ensure that delivery capability matches the proposed solution,2,00011
479,"Maintains a high level of industry, organization, product and service knowledge",2,00011
480,Works in MS Office Suites daily,0,00000
481,Works effectively with functional leaders throughout the organization,0,00000
482,Proven track record of business to business sales success for large/enterprise customers,0,00000
483,"Advanced understanding of IT business processes, support, and technology outsourcing",2,00011
484,Strong time management skills,0,00000
485,Exceptional verbal and written communication skills,2,00011
486,"Proficiency with MS Office Suite - Outlook, Powerpoint, Excel, and Word",2,00011
487,Ability to work independently and with a team,2,00011
488,Travel will be required (up to 25%),2,00010
489,Medical/dental plans,0,00000
490,Prescription drug program,0,00000
491,401(k) with company match,0,00000
492,Tuition reimbursement,0,00000
493,Flexible spending account,0,00000
494,Perform all people management functions for direct reports.,0,00000
495,"Create an effective working environment focused on colleague development, satisfying work experience and accountability for results.",2,00011
496,Own and drive performance management activities and results for aligned operations by setting goals and delegating work to colleagues,2,00011
497,Cultivate strong relationships with Alight team members and stakeholders.,2,00011
498,Responsible for change management and consistent delivery of key messages across aligned Operations Teams.,2,00011
499,Continuously hone leadership competencies: participate in and lead ongoing leadership skill building opportunities.,2,00011
500,Lead with Alight Values.,0,00000
501,"Primary escalation point for service delivery for clients in aligned focus area (ie: Payroll, HCM, and Talent).",2,00011
502,Attend governance meetings and schedule periodic check-ins with client contacts to discuss issues or concerns.,2,00011
503,Support the Domain Process Lead and Client Service Manager in consultative best practice conversations with clients.,2,00011
504,"Develop and manage resources across aligned operations by creating resource plans throughout the year, including plans for future business needs.",2,00011
