jobrequirements,bias,againstgroup
"Manage the communications related to the Company's operations, equity and complete data on income and expenses",2,0011
Responsible for the budget,0,0000
Participate in the development and implementation of processes and procedures related to the department work,0,0000
Higher education in Economics and Law,0,0000
At least 3 years of work experience in a relevant field,0,0000
"Experience in writing, clarifying, interpreting the laws and legislative initiatives",2,0011
Knowledge of the Civil Code and the RA Law,0,0000
"Excellent computer skills: MS Office (Word, Excel)",0,0000
"Knowledge of the Armenian, Russian and English languages",0,0000
Organizing and monitoring skills,0,0000
Design and build advanced applications for the Android platform,0,0000
"Design, build and maintain a high performance, reusable and reliable Java code",0,0000
"Collaborate with cross-functional teams to define, design and ship new features",0,0000
"Ensure the best possible performance, quality and responsiveness of the application",0,0000
"Help to maintain code quality, organization and automatisation",0,0000
At least 2 years of experience in Android Development,0,0000
"Bachelor's/ Master's degree in Computer Sciences, Engineering or a related discipline",2,1000
Strong knowledge of Android SDK and different versions of Android,0,0000
Strong knowledge of OOP concepts and coding algorithms,0,0000
"Strong knowledge of Android UI design principles, patterns and best practices",0,0000
"Experience with offline storage, threading and performance tuning",0,0000
Experience with third-party libraries and APIs,0,0000
Understanding of Google's Android design principles and interface guidelines,0,0000
"Proficient understanding of code versioning tools such as Git, Mercurial or SVN",0,0000
Understanding of the full mobile development life cycle,0,0000
Good knowledge of the English language,0,0000
Design and build applications for the iOS platform,0,0000
"Ensure the performance, quality and responsiveness of applications",0,0000
"Collaborate with cross-functional teams to define, design and ship new features",0,0000
Work on bug fixing and improving the application performance,0,0000
"Discover continuously, evaluate and implement new technologies to maximize the development efficiency",0,0000
Familiarity with Objective-C and Cocoa Touch,0,0000
Knowledge of OOP concepts and coding algorithms,0,0000
"Understanding of code versioning tools such as Git, Mercurial or SVN is a plus",0,0000
Understanding of Apple's design principles and interface guidelines,0,0000
Good knowledge of the English language,0,0000
Implement periodic meetings with doctors and pharmacists in Yerevan and regions of Armenia,0,0000
Present the Company's studies as well as international studies,0,0000
Introduce the established International Guidelines,0,0000
Organize and implement educational events after the validation with doctors and pharmacists,0,0000
Deliver reports with feedback according to the approved procedures,0,0000
University degree in Medicine or Pharmacy,0,0000
Fluency in the Armenian and Russian languages,0,0000
Participate in all the cycles of software design and development,0,0000
"Read, understand and modify the existing code",2,0011
Work in the scrum project framework,0,0000
BS degree in a relevant field,0,0000
At least 2 years of work experience in software development,0,0000
"Strong knowledge of DHTML (JavaScript, CSS3, HTML5)",0,0000
Experience in Mobile Application Development (PhoneGap framework),0,0000
"Knowledge of MS SQL server, developing queries and stored procedures",0,0000
Ability to work in a team,0,0000
Knowledge of the English language is a plus,0,0000
Organize and conduct market analysis,0,0000
Project the sales plan and expenses of the budget of the region(s),0,0000
Responsible for the sales management,0,0000
Organize the work of medical representative(s) in the region,0,0000
"Plan, monitor and report the work in the region(s)",2,0001
Higher medical or pharmaceutical education,0,0000
5 years of work experience in the pharmaceutical sphere,0,0000
Excellent knowledge of the Russian language,0,0000
"Fluency in MS Office, Outlook, Microsoft Dynamics CRM",0,0000
Ability to take frequent trips,0,0000
"Knowledge of marketing and management techniques (planning, monitoring, reporting)",0,0000
Ability to make a marketing plan for the work on drugs and expenses of the budget,0,0000
Skills in human resources management,0,0000
"Responsible for day-to-day office operations, procedures related to the Director",0,0000
"Collaborate to maintain the Director's calendars, coordinate and schedule meetings",0,0000
Respond to email inquiries in a timely and professional manner,0,0000
Perform the cashier's duties,0,0000
Provide historical reference by developing and utilizing filing and retrieval systems,0,0000
Record meeting discussions in the team,0,0000
"Prepare, modify and produce reports, letters and memorandums",0,0000
Prepare and organize pre-meeting and post-meeting materials and reports as needed,0,0000
Manage physical and network-based files and documents,2,0010
Answer and route phone calls and emails for the Director,2,0011
Responsible for site maintenance activities,0,0000
"University degree in applicable fields, preferably in the field of Business Administration and Management",0,0000
Work experience in a relevant field is preferred,0,0000
