,jobrequirements,bias,againstgroup
452,Knowledge communication skills,2,00011
453,Knowledge of advertising and sales promotion techniques,2,00011
454,Significant local travel to current and potential clients. This requires the possession of a valid state driver's license,2,00011
455,Employee Information,0,00000
456,Bachelors or better in Business Administration or related field,0,00000
457,Managing Multiple Projects,0,00000
458,Communication Skills,2,00011
459,Team Player: Works well as a member of a group,0,00000
460,Detail Oriented: Capable of carrying out a given task with all details necessary to get the task done well,0,00000
461,Goal Completion: Inspired to perform well by the completion of tasks,0,00000
462,Entrepreneurial Spirit: Inspired to perform well by an ability to drive new ventures within the business,0,00000
463,Management experience and the ability to motivate and lead others,2,00011
464,Commitment to diversity and respect for others,2,00011
465,"Keen business sense, ability to think strategically, results oriented, and desire to establish a trusted advisor relationship with business clients",2,00011
466,"Demonstrated ability to work independently and efficiently, meet demanding deadlines, prioritize workflow and adjust to frequent workload fluctuations",2,00011
467,Conduct in-person surveys of customer's home or office and customer analysis per appointment set,2,00011
468,Perform estimate and close business on all leads assigned,2,00011
469,Prospect for new customers,0,00000
470,Follow up and attempt to close all pending customers,2,00011
471,Knowledge of basic computer software,0,00000
472,Interpersonal communication,2,00111
473,Verbal and written skills,2,00011
474,"Ability to operate an iPad, laptop and desktop computer",2,00011
475,"Proficiency in Microsoft Word, Outlook, and Excel",2,00011
476,Sitting and driving for long periods of time,2,00011
477,Frequent use of telephone,2,00001
478,"Two plus years of sales experience in software sales, technology or related.",0,00000
479,Practice a diagnostic selling approach,0,00000
480,Coordinate and provide sales demonstrations,2,00011
481,Negotiate contract terms and pricing,2,00011
482,Maintain focused approach to daily sales activity pipelines and systems-based workflow (i.e. Salesforce.com),2,00011
483,"Develop industry,persona and product specific knowledge necessary to have credible diagnostic conversations",2,00011
484,"Experience working with Financial Institutions in a client service, sales and product support role/setting",2,00011
485,"3-5 years of previous experience in Sales, Relationship Management, Client Development and/or quota carrying role",2,00011
486,A track record of exceeding sales targets,0,00000
487,Experience working with Banks & Insurance firms,0,00000
488,Interest in solving problems for clients through the delivery of financial market data solutions and analytical tools,2,00011
489,"Proficiency in MS Office, and Salesforce.com",2,00011
490,Strong interpersonal communication skills and confident in delivering product demonstrations,2,00111
491,"General literature support (as needed) for the creation of Marketing News, webcasts, white papers, newsletters, and creative briefs.",2,00011
492,Proven retail experience preferably within cosmetics,0,00000
493,"The ability to provide inspirational, authentic and personalized customer service",2,00011
494,"While not essential, previous retail operations experience including cash reconciliation and opening and closing the store is desirable",2,00011
495,Previous supervisory experience including coaching/mentoring others to achieve sales and customer service targets is desirable,2,00011
496,"Ability to work retail hours including days, nights, weekends and special events in a fast-paced work environment",2,00011
497,Previous experience with retail point-of-sale software,0,00000
498,Applicants must be able to provide proof of right to live and work in the country if invited to attend for interview,2,00011
499,Lead point of contact for new customer implementations,0,00000
500,Configure and build PlanSource Benefit Enrollment portal for new customers,2,00011
501,Process changes and renewals for existing customers,2,00011
502,Maintaining an active relationship with existing clients and servicing customer inquiries,2,00011
503,"Facilitate and conduct system training to broker, enrollers and customers administrative staff",2,00011
504,Utilizing Microsoft Excel to rearrange/manipulate data to comply with internal software programs,0,00000
505,Data entry of customer data into internal systems,0,00000
506,Interfacing with the internal departments to ensure customer requests are properly implemented,0,00000
507,"Strong knowledge of computer skills including Microsoft Office Excel, Access, Outlook and Adobe Acrobat",2,00011
508,Previous Benefit Administration System configuration experience preferred,0,00000
509,Must be organized and able to demonstrate prior experience shepherding a process from start to finish,2,00011
510,"Strong customer service skills, which allow for the management of customer expectations and relationships",2,00011
511,Familiarity with PlanSource Benefit Administration and Enrollment platform is a plus,2,00011
512,Experience in Employee Benefits or Human Resources is a strong plus,0,00000
513,Benefits Administration: 1 year (Preferred),0,00000
514,"Soft skills: detail oriented; self-motivated; exceptionally strong time management, communication (verbal & written) and organizational skills",2,00011
