jobrequirements,bias,againstgroup
"Identify prospects for ExtraHop products through cold calls, and lead follow-up and face-to-face meetings",2,0011
"Call on senior executives to understand the business, decision-making, and financing processes of your territory",2,0011
Present and demonstrate ExtraHop products to customers,0,0000
Provide customer and competitor feedback and field intelligence where available and necessary,0,0000
Prepare and implement strategic sales account plans for all customers and identify business growth opportunities in assigned customer base,0,0000
Work with resellers to grow business in your territory,0,0000
Prepare and maintain an accurate sales forecast for your territory,0,0000
Network in customer and related organizations,0,0000
"Four-year degree or equivalent in a related discipline (e.g., information technology, computer science, business, or engineering)",0,0000
Three years' security sales experience,0,0000
Demonstrated technical acumen to articulate ExtraHop's value proposition in a differentiated and compelling manner,0,0000
"Strong communication, organizational, and interpersonal skills",2,0111
Proven history of sales success in network/application management or related IT infrastructured solutions,0,0000
Demonstrated ability to secure meetings and close deals with senior level executives,0,0000
Strong independent work ethic and experience working in startup culture,0,0000
Existing senior level relationships at a wide range of enterprise accounts in your assigned territory,0,0000
"Background in software/hardware sales and distribution with large software, hardware, and/or networking companies",0,0000
Analyze data using query reports on carriers in pipeline to better understand carrier needs to improve the sales process and assist with retention.,0,0000
Create lead generation strategy for building and maintaining pipeline of carriers from our internal database and contacts.,0,0000
Assists carriers in resolving issues by ensuring the carrier connects with the right department to research and implement a solution.,0,0000
College degree preferred,0,0000
Ability to work in a customer service environment.,0,0000
Ability to work in a team environment.,0,0000
Processional phone communication and presence.,2,0011
Multitask abilities: able to perform a variety of job functions fast paced work requirements: manage a high volume of responsibilities.,0,0000
Dedicated and reliable.,0,0000
Other desired skills and experience:,0,0000
Strong oral and written communication skills.,2,0011
"Good customer skills, ability to learn multiple programs (e.g. Excel).",0,0000
"Motivation, passionate, driven, and organized.",0,0000
Excellent follow through on daily tasks and projects.,0,0000
Ability and desire to take initiative.,0,0000
Participate in additional training based on future business needs,0,0000
Responsible for managing a portfolio of assigned clients based on location and a match of qualifications and client contract requirements,0,0000
"Responsible for leading teams, when necessary, and mentoring and coaching new or inexperienced colleagues as needed to meet the business needs",0,0000
Any other assignments as needed to meet assessment delivery business objectives,0,0000
College degree AA or higher (or equivalent certification or work experience),0,0000
AEA or AIEA required. Rev C upgrade training preferred,0,0000
Generic knowledge of management system auditing practices,0,0000
"Knowledge of general office practices, information systems, documentation systems, and technology including computers",0,0000
Knowledge of the specific products and processes and organizational structure of the client,0,0000
Knowledge of the outcomes of prior audit activities of the client,0,0000
Knowledge of competences of the audit team members for the client,0,0000
Can demonstrate passion for the business and can inspire others,0,0000
"Have integrity, ensuring that business is conducted in an ethical manner",0,0000
Creating web and social media graphics,0,0000
"Developing layouts for emails, flyers, newsletters, announcements, office displays, ads, brochures, exhibits, presentations, landing pages, etc.",2,0101
Creating animated GIFs for social media and email,0,0000
Designing infographics,0,0000
Creating design templates for agents and brokers,0,0000
Creating franchise logos and logo variations,0,0000
Proofing and editing artwork,0,0000
Designing and creating emails in Hubspot,0,0000
"Custom requests, and other duties as assigned",0,0000
At least 3-5 years of graphic design experience,0,0000
Both print and web design experience,0,0000
Ability to analyze design issues and present thoughtful solutions,0,0000
Ability to generate design concepts with minimal direction,0,0000
"Ability to effectively work with constructive criticism from Art Director, as well as feedback from multiple stakeholders",0,0000
