,jobrequirements,bias,againstgroup
452,"Excellent electronic correspondence skills, with knowledge of basic business research tools.",0,00000
453,"Patience, understanding and empathy in conflict resolution.",2,00011
454,"Modern, energetic, global working environment",0,00000
455,Opportunities for professional growth and promotion,2,00011
456,"Work in a stable, dynamic company",0,00000
457,"Competitive salary, depending on skills and experience",2,00011
458,Comprehensive healthcare,0,00000
459,Develop solution sales strategies to expand the LG Electronics DVLED digital signage market share within the assigned territory,0,00000
460,Participation in the design and execution of the go-to-market strategy with regular tracking and reporting,2,00011
461,Accountable for achieving assigned sales revenue & profitability targets quarterly & annually,0,00000
462,Weekly observation of pipeline trends with corrective actions and reporting to achieve goals,2,00011
463,Managing forecast accuracy and managing product delivery goals with Product Management,2,00011
464,"Continuous internal reporting including end-user challenges, market information and customer key request",2,00011
465,Execute sales strategy and monitor customer performance. Review performance data with customers to influence buying and advertising decisions,2,00011
466,"Maintain brand and product knowledge through formal and informal product training, review of product roadmaps and competitive intelligence",2,00011
467,Manage schedule and handle administrative tasks with support from Inside Sales team,2,00011
468,"Bachelor Degree is required in a technical subject or equivalent work experience, MBA Preferred",0,00000
469,"Accurately enter customer sales orders, quotes and returns",2,00011
470,"Entry of customer purchase orders, verify pricing and product availability, then follow through to ensure on time delivery.",2,00011
471,Receive inbound calls and respond to calls as appropriate,2,00011
472,Create and maintain customer accounts using the CRM database,2,00011
473,"Perform administrative duties, reports and special projects associated with Customer Support",2,00011
474,Impeccable Attention to Detail with Strong Organizational Skills,2,01000
475,"Exceptional Communication Skills, both verbal and written",2,00011
476,Effective Team Player with the ability to Work Independently,2,00011
477,Proficient in MS Office Suite,0,00000
478,"Prior experience in a manufacturing environment, a plus",0,00000
479,"Knowledge of ERP software systems, a plus",0,00000
480,BA/BS degree and 7+ years of experience in a technical project/program,2,00011
481,Leasing: 3 years (Required),0,00000
482,High school or equivalent (Required),0,00000
483,Renewing and growing an existing book of enterprise business within the Americas region.,2,00011
484,Manage existing client requests and enquiries.,2,00011
485,Forecasting and communicating about sales opportunities with senior management.,2,00011
486,Representing TeleGeography at telecommunications industry conferences and events.,2,00011
487,Previous sales and/or account management experience is desirable.,2,00011
488,"A demonstrated ability to communicate, present and influence credibly.",2,00011
489,"Confident inter-personal skills are essential, both telephone and in person.",2,00011
490,The successful candidate must be prepared to travel internationally and willing to interact with multiple cultures.,2,00011
491,"An interest in technology, particularly telecommunications would be advantageous.",0,00000
492,401(k) Plan (effective after 3 months of service,2,00011
493,"Healthcare, dental and vision coverage (effective the first of the month following 60 days of employment)",2,00011
494,"$20,000 Basic Life and AD&D Insurance Coverage",2,00011
495,3 weeks paid vacation (5+ years = 4 weeks),0,00000
496,3 days sick leave per year,0,00000
497,relevant: 2 years (Required),0,00000
498,Bachelor's (Required),2,01000
499,"Achievement-oriented -- enjoys taking on challenges, even if they might fail",0,00000
500,People-oriented -- enjoys interacting with people and working on group projects,2,00011
501,Dependable -- more reliable than spontaneous,0,00000
502,Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction,0,00000
503,Basic computer software,0,00000
504,Client request assessment,0,00000
505,Contract or price negotiation,0,00000
506,Data and workflow analysis,2,00011
507,Report and proposal writing,2,00011
508,relevant: 3 years (Required),0,00000
509,executive assistant: 3 years (Required),0,00000
510,United States (Required),0,00000
511,"Full-Time Benefits (Medical, Dental, Vision, Life)",2,00001
512,401(k) with company match,0,00000
513,Training and Career Development,2,00011
514,Generous Paid Time-Off,0,00000
515,Hands-on software development in .NET (C#).,0,00000
