,jobrequirements,bias,againstgroup
459,Analyze ad-hoc projects and other duties as assigned.,2,00011
460,"Ability to read, listen and communicate effectively in English, both verbally and in writing.",2,00011
461,Ability to work independently and complete duties and projects with minimal direct supervision.,2,00011
462,Strong organizational skills with attention to detail.,2,01000
463,Ability to work under above-average pressure in meeting urgent deadlines.,0,00000
464,"Ability to work long, irregular hours and weekends as dictated by event schedules and project timetables.",2,00011
465,"Strong technical skill with R, Python, or other programming languages.",2,00011
466,Basic proficiency with SQL.,0,00000
467,"Knowledge of data visualization tools/packages such as Tableau, ggplot, and matplotlib.",2,00011
468,"Experience with CRM systems, specifically Salesforce and Microsoft Dynamics, and implementation partners such as KORE.",2,00011
469,Experience supporting a data warehouse.,0,00000
470,All employees are subject to a drug test prior to employment.,0,00000
471,"Maintain inventory control with thorough knowledge of cost of goods, turn-ratio, ordering and receiving products, etc.",2,00011
472,Troubleshoot and assist with the on-going maintenance of the POS system.,2,00011
473,"Provide supervision and training to teammates including scheduling, coaching, performance management, and performance appraisals.",2,00011
474,Open and Close the store as necessary.,2,00011
475,"Complete any daily, weekly and monthly paperwork as the Store Manager may direct and ship or store paperwork as necessary.",2,00011
476,Maintain and enforce proper cash controls.,2,00011
477,Assist at other locations as directed.,2,00011
478,"Read, write and speak English.",2,00011
479,"Must be able to drive vehicles, both standard and automatic.",2,00011
480,Previous Lube Technician or automotive experience is helpful.,0,00000
481,Previous management / supervisory experience is preferred.,0,00000
482,Must be able to stand on concrete or metal surfaces for extended periods of time.,2,00010
483,"Work in an environment that frequently experiences extreme hot and cold temperatures, loud noises, and exhaust fumes.",2,00011
484,"Lift and move inventory items, trash cans and other work related items (up to 50 pounds.)",2,00011
485,Must be able to work at a rapid pace for long periods of time.,0,00000
486,Drive resources to deliver outcomes and work products,2,00011
487,"Expected to have demonstrated leadership experience, self-accountable to the outputs of the team",0,00000
488,"Take responsibility for leading teams, delivering work and designing the work effort",2,00011
489,Proactively identify project issues and recommend viable solutions,2,00011
490,"Emerging business advisor, Project/Workstream Manager, Leader of others, sales support",0,00000
491,4+ years of related experience,0,00000
492,Consulting experience required,0,00000
493,Superior knowledge of the HR function & processes,0,00000
494,Experience with Timekeeping and/or Advanced Scheduler,2,00011
495,"Lead the full lifecycle of a project including, Business Analysis, Functional Specification, System Configuration, Design, Testing",0,00000
496,Experience leading requirements gathering workshops or facilitating meetings,0,00000
497,"Experience leading the vendor selection process(client and supplier sides) including RFPs, RFIs, scoring and evaluating products and services",2,00011
498,Ability to interact at all levels of the client organization,0,00000
499,Strong problem solving and troubleshooting skills with the ability to exercise mature judgment,2,00011
500,Experience with and desire to mentor junior staff,2,00011
501,Up to 80% travel required,2,00010
502,"Must be legally authorized to work in the United States without the need for employer sponsorship, now or at any time in the future.",0,00000
503,6+ years of related experience,0,00000
504,Bachelor's degree strongly preferred,2,01000
505,External consulting experience with a big consulting firm.,0,00000
506,Primarily internal company contacts. Infrequent inter-organizational and outside customer contacts on routine matters.,2,00011
507,"Medical / Dental / Vision including a state of the art wellness program and pet insurance, too!*",2,00011
508,Section 125 Flexible Spending Accounts,0,00000
509,"Life, STD, LTD & LTC Insurance",0,00000
510,"Tuition reimbursement of up to $5,250 per year",0,00000
511,Fitness reimbursement up to $200 annually,0,00000
512,"Employee referral program of up to $2,000 per hire",0,00000
513,Lead the creation of monthly and quarterly financial business review to provide insight into business.,2,00011
514,"Prepare monthly forecast, risk assessment and variance analysis to senior management",2,00011
515,"Prepare financials for monthly close and forecasting process,",2,00011
516,Analyze both the monthly forecast and current quarter and future projections.,2,00011
517,Act as focal point for communication of financials,2,00011
518,Develop long-range financial models in collaboration with the management team,0,00000
519,"Provide financial leadership to the business, helping drive profitable growth for the Akima subsidiary.",0,00000
520,Be a trusted business partner for executive management and business units.,2,00011
521,"Collaborate across organizations/functions including sales, operations, line of business and project management",2,00011
