,jobrequirements,bias,againstgroup
472,"Extensive travel(up to 90%) from store-to-store, within a given geographic area",2,00010
473,Perform work of subordinates as needed.,0,00000
474,"Support and adhere to all company policies, procedures, and guidelines.",2,00011
475,Communicate with employees at all levels of the company.,0,00000
476,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
477,"Ability to work varying days and hours, based on business needs.",2,00011
478,Ability to maintain an excellent attendance record.,0,00000
479,Other duties as assigned.,0,00000
480,"Carry out supervisory responsibilities in accordance with LIDS policies, procedures, and applicable laws.",2,00011
481,"Supervise Store Managers through planning, assigning, and directing their overall functions.",2,00011
482,Appraise subordinates on positive performance and assist with formal performance evaluations.,2,00011
483,"Recruit, select, develop, and train store personnel on proper store operations and procedures.",2,00011
484,Address complaints and problem solve when appropriate with the assistance of the DSM and or RD.,2,00011
485,Proven supervisory skills,0,00000
486,Proven ability to perform independently with minimal supervision,0,00000
487,"Strong interpersonal skills and the ability to communicate verbally in a clear, audible, and grammatically correct manner.",2,00111
488,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
489,Driving required for up to 100% of the daily work schedule.,0,00000
490,Standing required for up to 90% of the daily work schedule.,2,00010
491,Relative computer hardware and software experience.,2,00011
492,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
493,Provide administrative and marketing support for four Marketing Managers covering Macmillan Learning's humanities disciplines,2,00011
494,Create and assemble marketing materials for Sales Representatives and Marketing Managers,2,00011
495,Help organize and administer digital and print marketing campaigns,2,00011
496,"Interact and correspond with members of the sales, editorial, marketing, advertising teams and college instructors on a daily basis",2,00011
497,Assist in the preparation of and execution of two national sales meetings each year,2,00011
498,Some travel required,2,00010
499,Excellent organizational skills,0,00000
500,Excellent written and verbal communication skills,2,00011
501,Strong computer and Database skills strongly preferred,2,00011
502,Experience with Salesforce.com and/or Marketo a plus,2,00011
503,Must be self-starter and able to work with and report to off site managers,2,00011
504,Help in the preparation and execution of relevant conferences,2,00011
505,Publishing experience preferred,0,00000
506,One year of relevant experience preferred,0,00000
507,"Provide partner account management, build and nurture strategic relationships with operational and executive staff within partner organizations",2,00011
508,Perform other duties and/or special projects as assigned,2,00011
509,Highly knowledgeable about healthcare landscape and current trends in healthcare,2,00011
510,"Demonstrated collaboration, project management, problem-solving, quantitative and qualitative analysis skills",2,00011
511,Strong understanding of software implementation process,0,00000
512,Strong critical thinking skills with an ability to creatively develop solutions that address client needs,0,00000
513,Up to 30% travel required.,2,00010
514,Masters in Business Administration,0,00000
515,Prior experience in financial services,0,00000
516,Genuine passion for and commitment to the transformation of healthcare delivery,2,00011
517,Ability to work in complex matrix organizations and drive deep relationships with all stakeholders to deliver results.,2,00011
518,You must be 18 years or older,0,00000
519,You must have a high school diploma or equivalent,0,00000
520,"You must be willing to take a drug test, submit to a background investigation and submit fingerprints as part of the onboarding process",2,00011
521,You must be able to satisfy the requirements of Section 19 of the Federal Deposit Insurance Act.,0,00000
522,"Represent the technology/solution at trade shows, user group conferences, key customer engagements, partners etc.",0,00000
523,"Remain visionary, look for the bigger opportunity and right product solution to make the customer successful.",2,00111
524,Excellent communication skills both verbal and written,2,00011
525,Strong analytical skills and ability to work both independently and lead cross functional teams,2,00011
526,"Experience in high-tech industry, specifically enterprise technologies is required",0,00000
527,Experience in end to end delivery to enterprise customers of product that includes hardware and software is preferable but not required,2,00011
528,"Motivated, driven and results oriented is a must",2,00011
529,Experience working with multicultural teams across different timezone,0,00000
530,BS/BA/BE with at least 10+ years of work experience,0,00000
531,MBA from a top tier school is preferable,0,00000
532,Connecting you with a network of companies and people from around the globe.,2,00011
533,"Competitive salary and a learning environment where you can extend and build upon your skills and interests, a focus on growth.",2,00011
534,Knowledge sharing from the best entrepreneurs in the industry.,0,00000
535,Easy integration into a highly professional and passionate team.,2,00011
536,Good office location in central Chicago area; with large portion of your team based in Chicago and across the Americas.,2,00011
537,We offer the ability to work in a cutting-edge field with the best people in the IoT industry!,0,00000
538,"Applies product and procedural knowledge to identify, mitigate and solve customer problems effectively to drive customer loyalty.",2,00011
539,To learn more about this and other opportunities on our team. Watch this video.,2,00011
540,Ensure all Sephora associates are trained to deliver a memorable and lasting client experience,2,00011
