jobrequirements,bias,againstgroup
"Stable -- traditional, stable, strong processes",0,0000
People-oriented -- supportive and fairness-focused,0,0000
Team-oriented -- cooperative and collaborative,0,0000
Operations: 2 years (Required),0,0000
Merchandising: 2 years (Required),0,0000
Retail Assistant Manager: 3 years (Preferred),0,0000
Inventory Management: 2 years (Required),0,0000
High school or equivalent (Preferred),0,0000
Tuition reimbursement,0,0000
Bi weekly or Twice monthly,0,0000
Team-oriented -- cooperative and collaborative,0,0000
People-oriented -- supportive and fairness-focused,0,0000
Outcome-oriented -- results-focused with strong performance culture,0,0000
"Prepare estimates used by management for a variety of purposes including pricing, budget planning, and scheduling",0,0000
"Assess the cost-effectiveness of products, projects or services and tracking actual costs relative to budgets as projects are delivered",0,0000
"In collaboration with the finance team, set up cost monitoring and reporting systems and procedures and help prepare a variety of management reports",0,0000
Bolster is a people-powered business. Understanding how we tick and being nice to everyone you work with is super important (This one's a no-brainer.),0,0000
Expert Communicator:,0,0000
"You are bottom-line and metrics oriented, and you can be counted on to exceed goals with grace",0,0000
You are available and eligible to start full-time employment in the U.S.,0,0000
10+ years of experience as an estimator with high-end residential construction in NYC,0,0000
Extensive experience with comprehensive take-offs and pricing (in NYC/Brooklyn),0,0000
"Bachelor's degree in Construction Science, Construction Management or equivalent work experience preferred",0,0000
"Well-developed communications, decision making, financial analysis, interpersonal, organizational and teamwork skills are required.",2,0111
Strong ability to build and maintain excellent working relationships with owners and other project stakeholders,0,0000
you have a design background or have studied in architecture,0,0000
Competitive base salary and stock options based on experience and skill level,2,0100
Career path opportunities,0,0000
Eligibility for an annual merit increase in base pay.,0,0000
Customer/Client Focus,0,0000
Communication Proficiency,2,0011
Resident Event Coordination,0,0000
"Ensure customer needs are met; provide directions, suggestions for restaurants, post on active building local events occurring.",0,0000
Assist with welcome packet creation / move-in gift tailored to site marketing and branding.,0,0000
"Lead resident event coordination, planning and execution.",0,0000
Patrol and manage property esthetics both interior and exterior.,0,0000
Attend networking relevant function opportunities.,0,0000
Assist with resident retention program development.,0,0000
Promote active resident engagement within the assigned community.,0,0000
Works on the last day and first day of each month until responsibilities completed; some overtime may be required.,2,0100
Manages prospects by answering incoming calls and internet leads. All inquiry calls and emails must be returned promptly (within 24 hours).,2,0011
"Makes appointments, shows apartments, screens applicants, and verifies applications for completion.",0,0000
Assists applicants with the application process by explaining all applicable forms. Ensures applications are accurate and complete.,0,0000
Contacts and offers units to approved applicants.,0,0000
Shops comparable projects in the market place monthly.,0,0000
Develops community contacts to maximize the general awareness of the housing community and its advantages.,0,0000
Updates all applicable referral agencies.,0,0000
Inputs all traffic and applications in the property management system regularly.,0,0000
Other tasks & duties as assigned based on business need.,0,0000
Ability to speak English and one or both of the following languages: Mandarin or Korean,2,0001
Ability to type at least 35 wpm,0,0000
Ability to work quickly and efficiently with minimal supervision,0,0000
Ability to accurately describe what you see and hear,0,0000
Strong communication skills,2,0011
Strong writing and/or translation skills,2,0011
Meticulous attention to detail,2,1000
Dedication to improving/refining individual and team performance,0,0000
Pop culture knowledge is essential,0,0000
Excellent decision-making skills,0,0000
Maintains contract compliance to ensure elements of contracts are being followed by both UPS and the customer,0,0000
Manages the contract renewal process to ensure new contracts are negotiated prior to the expiration of existing contracts,0,0000
Utilizes DRIVE to manage customer information and provide account status to Sales teams,0,0000
Utilizes Business Information and Analysis reporting tools to assess account performance analysis,0,0000
