,jobrequirements,bias,againstgroup
444,"Prepare store schedules and provide for proper store coverage at all times, within the guidelines for wage control set by the company.",2,00011
445,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price changes and conducting product counts.",2,00011
446,"Perform proper documentation and record keeping per LIDS Retail policies, complying with all state and federal laws.",2,00011
447,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
448,"Manage store associates through thorough use of LIDS Training Programs, goal setting (for sales and tasks), and regular follow up.",2,00011
449,"Recruit, develop, and train store personnel to achieve Operations Objectives as well as adhere to Operational policies and guidelines.",2,00011
450,"Performs work of subordinates, as needed.",0,00000
451,Communicate with employees at all levels of the company.,0,00000
452,Other duties as assigned.,0,00000
453,"Established ability to produce sales results, while minimizing loss.",0,00000
454,"Proven supervisory skills, with capacity to deliver training material and assess retention.",2,00011
455,Strong interpersonal skills and the ability to communicate verbally in a clear and professional manner.,2,00111
456,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
457,Ability to lift up to 50 pounds.,2,00010
458,Ability to climb a ladder and work with hands overhead.,2,00011
459,Standing required for up to 100% of the work time.,2,00010
460,Ability to work unsupervised.,0,00000
461,Ability and willingness to travel overnight for training and/or business meetings.,2,00011
462,Material impact on new business development and ACV sales,2,00011
463,Influence the partner eco-system to create a dedicated Fluent Commerce practice that will enable them to drive digital transformation at their clients,0,00000
464,"10+ years of Enterprise Software experience, at least 5 of which are SI/Partner management related",0,00000
465,Global SI experience is a major plus,0,00000
466,Ability to develop and manage a pipeline,2,00011
467,Being a consistent over achiever,0,00000
468,A passion for sales and working with SI partners,2,00011
469,Exceptional written and verbal communications skills,2,00011
470,Understand and do what it takes to execute in a rapidly growing and changing environment,2,00011
471,"Demonstrable history of closing significant software licensing deals, at or above $250K ASP and annual quota achievement of $10M+",2,00011
472,"Competitive base salary, uncapped commissions, and a deeply ingrained ""pay for performance"" practice.",2,00011
473,"Incredible non-monetary incentives, ranging from fully paid getaways on private islands to luxury cars! Yes, really!",0,00000
474,"Individual & family health, dental, vision, life and AD&D, STD, LTD, HSA, flex spending account, Employee Assistance Program, etc.",2,00011
475,"Pet insurance, because we know your best friend is a part of you too.",0,00000
476,"Ongoing training and development, and company-paid education assistance.",2,00011
477,Company-funded 401k contribution.,0,00000
478,"Generous PTO, vacation, personal days, sick days, and time for when you need a little more (parental, bereavement, etc.)",2,00011
479,A deep commitment to corporate social responsibility and giving back to the community.,2,00011
480,"Fun events and celebrations such as end-of-quarter parties, retreats, game-filled events, and more!",2,00011
481,Work with custodial services team to service account issues,0,00000
482,Process account paperwork for new and existing clients,2,00011
483,Respond to client and advisory partners needs/requests in a timely and professional manner,2,00011
484,Prepare client statements/tax reports/invoices,0,00000
485,Help develop processes to ensure quality and efficiency in servicing clients,2,00011
486,Keep client operation processes up to date with features/services offered by custodial partners,0,00000
487,Assist in compliance related activities,2,00011
488,Other projects as assigned,0,00000
489,Become a primary service contact for our Retail partners,0,00000
490,Lead a team of analysts in the servicing of managed accounts,0,00000
491,Take ownership of a product area to drive informed strategy and architecture decisions,2,00011
492,"Disrupt the financial advice industry by bringing affordable, easy to use financial tools to millions of people",0,00000
493,"See your work move into production quickly, and avoid the bureaucracy that slows down larger companies",2,00011
494,"Receive great benefits like stock options, employer 401(k) match, and employer contributions to health, dental and vision coverage",2,00011
495,Enjoy a laid back work environment surrounded by top quality designers & engineers that enjoy working with each other,0,00000
496,Get in on the ground floor of a growth stage company where you can have a real impact on the company's future,0,00000
497,Enjoy a newly built out office on Michigan Avenue with unobstructed views of the lake and Millennium Park.,2,00011
498,"Sip locally roasted coffee, iced tea, cold brew, or espresso at your modular sitting/standing desk.",2,00010
499,"Research market data to provide meaningful, accurate, and informative data analysis for business development efforts",2,00011
500,Build relationships with future Clearlink clients through a deep understanding of their business objectives,0,00000
501,"Foster an active pipeline of forecast sales and accurate, detailed reporting",2,00011
502,Identify and develop relationships with key decision makers in prospect organizations,2,00011
503,Collaborate with Clearlink executives to to set revenue goals and continuous industry expansion,2,00011
504,5+ years of enterprise level sales experience,0,00000
505,"Demonstrated presentation, reporting, and CRM skills",2,00111
506,"Stellar written and verbal communication skills, especially when connecting with the executive level internally and externally",2,00011
507,Ruthless personal accountability and focus on continuous improvement,2,00011
508,Excellent self-management and intrinsic motivation,2,00011
509,"Ability to thrive in a fast-paced, ever evolving professional environment",0,00000
