jobrequirements,bias,againstgroup
At least 3 years of practical experience in database programming,0,0000
Technical knowledge of English language,0,0000
Lead discussions with customers,0,0000
Increase customers' database,0,0000
Responsible for monitoring of market and competitors,0,0000
Search and attract new corporate clients,0,0000
Study and analyze corporate clients needs and demands,0,0000
Increase the current customer pool and company sales turnover,0,0000
Prepare appropriate commercial presentations,2,0101
Perform other duties as assigned,0,0000
"Higher education in Sales and Marketing or Economics, Master's degree is a plus",2,1000
Strong communication and negotiation skills,2,0011
At least 3 years of working experience in the field,0,0000
"Excellent knowledge of Armenian, Russian and English languages, knowledge of other foreign languages is a plus",0,0000
"Effectiveness in written and oral communication, knowledge of appropriate techniques",2,0011
"High sense of responsibility, punctuality",0,0000
Ability to manage multiple tasks and work under pressure,0,0000
Excellent organizational and decision making skills,0,0000
Team working and time management skills,0,0000
"Excellent computer skills: MS Office, Power Point",0,0000
"Readiness to work over time, to be flexible with hours",0,0000
"Manage the staffs every day work, prepare reports regularly",0,0000
Keep correspondence with foreign and local partners,0,0000
"Handle the department's electronic and hard copy paper flow, its maintenance and archiving",0,0000
"Arrange meetings, retrieve related informational materials, prepare and keep track of sales packages and offers",0,0000
Provide translations as may be needed,0,0000
Work experience in the relevant field,0,0000
Strong responsibility and organizational skills,0,0000
"Excellent knowledge of Armenian, English and Russian languages",0,0000
Proficiency in MS Office (particularly Excel) and Internet,0,0000
Ability to manage tasks in a timely and accurate manner,0,0000
"Responsible for everyday supervision against safety norms, rules, instructions and industrial sanitary requirements",0,0000
Control preparation of orders of personal protection equipment and their in-time provision to employees,0,0000
Inform the Safety Manager on all types of violations of safety requirements,0,0000
Follow all other issues of safety division,0,0000
Higher education in Engineering,0,0000
Knowledge of Armenian safety legislation and procedures,0,0000
"Knowledge of international safety standards, particularly OHSAS 18001 requirements and other procedures",0,0000
Knowledge of Occupational Health and Safety requirements and main issues in mining,0,0000
Knowledge of the IFI/ IFCs performance standards and EHS guidelines is a plus,0,0000
"Computer skills in MS Office, Internet",0,0000
"Excellent knowledge of Armenian, Russian and English languages",0,0000
Excellent communication skills,2,0011
High sense of responsibility,0,0000
At least 3 years of relevant professional experience,0,0000
Participate in all stages of web application design and development,0,0000
Responsible for software development for new applications and  pre-developed Java applications,0,0000
At least 3 years of Java programming experience,0,0000
"Extensive knowledge of Web Front End technologies: Apache Wicket, Struts 2, JSF",0,0000
"Extensive knowledge of MySQL, Hibernate",0,0000
Experience with backend development/ individual application development,0,0000
"Experience with MQ, JMS",0,0000
Experience with JasperReports and POI library,0,0000
Good knowledge of English language,0,0000
"Ability to manage time, work load, project progress without supervision",0,0000
"Manage and organize marketing actions, product promotions (ATL, BTL, social network, etc",0,0000
"Present the goods to companies, in order to conclude a contract for the supplying of goods",0,0000
Stay abreast of market trends to position products appropriately to its consumers,0,0000
Develop short and long term marketing and advertising strategies that will promote all products,0,0000
Maintain professional contacts and have knowledge of marketing skills inside and outside the company,0,0000
Perform regular competitive analysis and make actionable recommendations for the business,2,0100
Maintain company's page on social network and ensure accuracy and timeliness of information placed online,0,0000
"University degree, preferably in Business, Marketing or Financial Services",0,0000
Ability to think strategically and create effective partnerships,0,0000
At least 2 years of relevant work experience,0,0000
Experience in the sales sphere will be a plus,0,0000
Team player who is well-organized and detail-oriented,0,0000
"Strong competencies in marketing, networking, and establishing relationships",0,0000
"Excellent problem-solving, oral and written communications skills",2,0011
Expert skills related to presenting solutions and convincing prospects to make decisions,0,0000
"Fluency in Armenian, English and Russian languages",0,0000
Computer proficiency,0,0000
