jobrequirements,bias,againstgroup
"Demonstrated ability to work independently, in a cross-functional and highly distributed team environment.",0,0000
Demonstrated high-level of integrity and business ethics; ability to model expected behaviors across teams.,0,0000
Ability to maintain complete confidentiality and discretion in business relationships.,0,0000
Strong functional knowledge of Agile product development methodologies.,0,0000
Passionately inspiring consumer loyalty to the brand,0,0000
"Diligently executing store operations, with a special focus on selected functional areas",0,0000
Providing support and feedback to Retail Professionals and store management,0,0000
Identify sales and KPI improvement opportunities and communicate suggestions to store management to address them and drive commercial success,0,0000
Be role model for cashier operations and completing sales transactions quickly and accurately while adhering to cash protection procedures,0,0000
Be a resource for Retail Professionals in dealing with complex customer service situations,0,0000
"Be a Brand Ambassador, consistently exhibiting the Brand Attitude and Values",0,0000
Use advanced Category expertise to successfully meet the specific needs of even the most demanding customers,0,0000
Adhere to all established policies and procedures,0,0000
Supervises sales transactions to ensure quick and accurate processing while adhering to cash protection procedures.,0,0000
Complete cash register transactions quickly and accurately,0,0000
"Minimize loss in the stockroom, the sales floor and the cash wrap",0,0000
"Perform all store operations in a safe, effective and efficient manner",0,0000
Collaborate productively and respectfully with team members,0,0000
Make yourself available to support other team members when needed,0,0000
Complete all applicable training programs and effectively apply the learning on the job,0,0000
Seek coaching and learning opportunities to continually improve your performance,0,0000
Advanced Retail Professional Competencies,0,0000
Proficient in all Cash Handling BPs and Store Security Audit,0,0000
"Skilled in operating personal computers, POS systems, and various software packages including MS office",0,0000
The employee must frequently lift and/or move up to 25 pounds and occasionally lift and/or move up to 50 pounds.,2,0010
Basic numeracy and literacy and advanced verbal communication skills,2,0011
You must be 18 years or older,0,0000
Cultivate a sales funnel capable of delivering team and corporate level revenue growth goals,0,0000
Increase platform revenue with an existing book of business across digital agencies by building long-term relationships with key contacts,0,0000
Analyze campaign success and provide audience recommendations to clients/prospects,0,0000
Educate clients on trends in audience targeting and optimization to support innovative digital audience targeting strategies,0,0000
"Maintain CRM management system on a daily basis to record sales activity, track pipeline opportunities and forecast revenue",0,0000
Minimum 7+ years of experience in Adtech or digital data sales,0,0000
Strong understanding of the digital data ecosystem,0,0000
Proven track record of success and goal attainment,0,0000
Experience and relevant sales contacts within digital agencies and marketing organizations,0,0000
"Analytic mind set, with a passion for data-driven marketing",0,0000
Highly self-motivated with the ability to work on multiple projects independently in a fast-paced environment,2,0100
Ability to develop and deliver client ready presentations,2,0101
Experience working with Salesforce a plus,0,0000
"Outstanding persuasive communication, writing and presentation skills",2,0111
"Strong working knowledge of Microsoft Office applications, including Outlook, Word, Excel and PowerPoint",0,0000
Must have ability to accommodate travel to client sites and industry events,2,0010
"Must be flexible, detailed, team-oriented and committed to having a good time while doing a great job",0,0000
Identifies additional opportunities for client solutions to benefit the customer's business needs.,0,0000
"Stays current on technical and business knowledge in all assigned applications, as well as support processes and procedures.",0,0000
High School Diploma or GED or equivalent experience required.,0,0000
Requires the ability to adhere to a structured work schedule and efficiently self-manage work time.,0,0000
"Requires strong problem solving skills, including the ability to actively listen, and ask meaningful probing questions.",2,0001
"Requires strong verbal, listening, and written communication skills.",2,0011
Enter and process all customer orders and order acknowledgements,0,0000
Verify completeness and accuracy of submitted orders,0,0000
Coordination with Production scheduling and Project Coordinator,0,0000
Coordination of release to manufacture with Product Engineering,0,0000
Update shipments and deliveries as needed.,0,0000
Provides overflow and secondary back-up support to Project Coordinator as needed,0,0000
Make order changes and updates in SAP and release requirements in SAP.,0,0000
Drive and deliver strategy through leading technology decisions and proving expertise solutions & offerings,0,0000
