jobrequirements,bias,againstgroup
Write an evaluation report including reflection to the logical framework,2,0011
Present the findings of the external evaluation to the project partners,0,0000
Master's degree in Social Sciences or other relevant field,2,1000
Experience in project evaluation,0,0000
Knowledge in social services and child protection,0,0000
Excellent communication and writing skills in the English language,2,0011
"Deliver robust, scalable quality software products on time",0,0000
In coordination with the Group Lead plan and execute projects through all phases of the projects development,0,0000
"Plan, process and perform all jobs in an efficient manner",0,0000
"Write, edit and debug computer programs to achieve desired output",2,0011
Update and modify computer programs to improve efficiency,0,0000
Respond promptly and professionally to bug reports,0,0000
Consult with the Group Leader and Engineering Manager regarding professional skill development,0,0000
Perform other related duties incidental to the work described herein,0,0000
"BS in Computer Science, Maths, Physics or a related discipline",0,0000
At least 7 years of experience as a hands-on Software Engineer/ Developer,0,0000
Experience of Java language,0,0000
Ability to manage and realize problem solutions within a specified time range,0,0000
Creativity and analytical thinking,0,0000
"Ability to learn quickly, conceptualize and propose innovative ideas and solutions",0,0000
Strong and effective inter-personal and communication skills,2,0011
Good oral and written skills of the English language,2,0011
Ability to communicate and conduct teleconferences with foreign partners in English language,0,0000
Good documentation skills,0,0000
Knowledge of component writing,2,0011
Ability to learn new programming language quickly,0,0000
Ability to multi-task and stay organized in a dynamic work environment,0,0000
Ability to work with team manager to plan and prioritize team activities,0,0000
Understanding of both Agile and Traditional SDLC,0,0000
Experience working with CVS (version control) or some other CM (configuration management) systems,0,0000
Understanding of networking/ distributed computing environment concepts,0,0000
Ability to work in a team environment in close cooperation with other members of the companys team worldwide,0,0000
Ability to work under pressure and in circumstances of diverse interests still consistently paying attention to details,2,1000
"Knowledge of database technologies, as well as networking and operating systems from the software engineering prospective",0,0000
"Knowledge and experience in structural design of rich, intuitive, modular and interactive graphical user interfaces",0,0000
"Knowledge of J2EE application servers, Java Servlet Containers, Web services and surrounding technologies",0,0000
"Advanced university degree in International Relations, International Economics, Social Sciences or other related fields",0,0000
Proven experience in developing programmes with Armenian communities,0,0000
Competences to produce training and information materials,0,0000
Work experience in public and private sectors,0,0000
Fluency in English and Armenian languages,0,0000
Responsible for the development and implementation of the companys overall sales and commercial strategies,0,0000
"Establish and develop strong customer relationships, conduct regular sales reviews and gain customer commitment to business development initiatives",0,0000
"Analyze and determine current market opportunities, price schedules and discount rates",0,0000
"Generate and implement plans, conduct surveys and ensure company database systems are maintained and updated regularly",0,0000
"Prepare monthly/ yearly sales plan, maintain assets and point of purchase material in line with established criteria and standards",0,0000
Develop and distribute various reports to assist the sales force in their daily and corporate-driven targeting,0,0000
Prepare sales reports with analytic survey,0,0000
Initiate and coordinate development of action plans to penetrate new markets,0,0000
Work closely with the team for reaching the companys goals,0,0000
Perform other tasks and duties as may be agreed by General Manager,0,0000
Track competitor activities and market development trends,0,0000
University degree in Marketing or Economics,0,0000
At least 5 years of work experience in the field of Sales and 3 years of work experience in the field of Management,0,0000
Knowledge of written and verbal Armenian and Russian languages,2,0011
Knowledge of 1C software,0,0000
Effective problem-solving and decision-making skills,0,0000
Ability to work in a team and independently,0,0000
