,jobrequirements,bias,againstgroup
455,Opportunities that accompany a high growth organization,0,00000
456,Customer and Sales Operations,2,00011
457,"Technology (Mobility and User Experience, Cloud and Virtualization, Data Management and Analytics)",2,00011
458,"eCommerce or digital experience, including navigating and managing marketplace portals, is strongly preferred.",2,00011
459,Cleaning products and consumer products experience is a plus.,2,00011
460,Collaborative work ethic and a highly entrepreneurial attitude.,2,00011
461,"Strong communicator - Need to effectively synthesize, visualize, and communicate ideas to others.",2,00011
462,Demonstrated passion for the customer.,0,00000
463,"High energy, enthusiasm, and an ability to succeed in a dynamic work environment.",2,00011
464,Ability to partner with cross functional groups and utilize their time efficiently.,2,00011
465,"Excellent communication skills to diverse audiences including senior leadership, customers, strategic partners, etc.",2,00011
466,"Willingness to embrace change, and to thrive in a highly changing and dynamic environment.",2,00011
467,Flexibility for occasional travel (10% - 25%).,2,00010
468,"Manage a team of direct reports, as well as additional staff working across assigned projects.",0,00000
469,Manage client relationships related to these and other projects.,2,00011
470,"Willingness to learn Medicare and Medicaid Cost Principles, and/or cost allocation methodologies used by government agencies and/or health facilities.",2,00011
471,Interact with technology team responsible for supporting software tools used to execute software.,0,00000
472,Manage sales and marketing efforts necessary to support and grow business.,2,00011
473,"Participate and support Center of Excellence, Practice Area, and firm-wide initiatives related to various non-project related initiatives.",2,00011
474,Collaborate on other PCG projects as necessary.,0,00000
475,8+ years of work experience.,0,00000
476,Commitment to life long learning.,0,00000
477,Flexibility and willingness to embrace change.,2,00011
478,Demonstrated supervisory experience.,0,00000
479,Demonstrated sales and/or marketing experience.,2,00011
480,Strong public speaking experience and/or comfort level speaking in front of a variety of different audiences.,2,00011
481,"Proficiency in MS Word, Excel, and Access programs.",2,00011
482,Excellent verbal and written communication skills.,2,00011
483,Ability to work in a team environment,0,00000
484,Software development/implentation experience,0,00000
485,Accounting/financial management experience.,0,00000
486,"Masters Degree in Business, Public Administration, Public Health, Accounting, or related field or CPA.",0,00000
487,"Produce sales gains, by providing customer service.",0,00000
488,To meet or exceed Company Objectives in all individual statistics.,0,00000
489,"Adhere to current visual guidelines includes: proper merchandising, signage and store cleanliness.",2,00011
490,Maintain a professional appearance consistent with Company Dress Code Policy.,0,00000
491,Protect Company assets within guidelines of LIDS Retail policies.,0,00000
492,Assist in preparation of store work schedules that provide proper store coverage and are within the Company guidelines for wage control.,2,00011
493,"Follow all policies to accurately manage store inventory including receiving, transferring, completing price change and conducting product counts.",2,00011
494,Complete accurate product counts in a consistent and timely manner.,2,00011
495,Perform proper documentation and record keeping per LIDS Retail policies as well as state and federal laws.,2,00011
496,Open and close the store as required following the procedures per the Operations P&P Manual.,2,00011
497,"Participate in LIDS Training Programs, adhere to set goals (for sales and tasks) and regular follow up.",2,00011
498,Assist in recruiting and training store personnel on proper store operations and procedures.,2,00011
499,Perform work of subordinates as needed.,0,00000
500,Communicate with employees at all levels of the company.,0,00000
501,Other duties as assigned.,0,00000
502,High school diploma or equivalent plus one year relative experience.,0,00000
503,Established ability to produce sales results while minimizing loss.,0,00000
504,Strong interpersonal skills and the ability to communicate verbally in a clear professional manner.,2,00111
505,"Ability to operate a computer, as well as maneuver relative software programs.",0,00000
506,Ability to lift up to 50 pounds.,2,00010
507,Ability to climb a ladder and work with hands overhead.,2,00011
508,Standing required for up to 100% of the work time.,2,00010
509,Ability to work unsupervised.,0,00000
510,"Build, revise and maintain all multi-platform sales proposals for agency list assignment.",2,00011
511,advertising: 5 years (Preferred),0,00000
512,"Diversity: Works cooperatively with people who have different backgrounds, knowledge, styles, talents, perspectives, values, beliefs",0,00000
513,Previous experience working in a customer service environment,0,00000
514,"Basic computer skills including: Open, save and send electronic files; experience using email; basic knowledge of Microsoft Word (or similar programs)",2,00011
515,Able to work a flexible schedule,0,00000
516,Experience working in a retail and/or fast paced customer environment; Experience in Copy and Print a plus,2,00011
517,"Computer Skills: Experience with all Microsoft Office (or similar) programs including Word, PowerPoint and Excel",2,00011
518,Skilled with desktop publishing software including Adobe and Publisher,2,00011
519,"Willingness and preference to follow processes, safety standards and policies",2,00011
